PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	Yes	No	Under Vote	Over Vote
Pct 7617	VBM	7617	1	709	196	27.64	145	29	21	0
Pct 7618	Election Day	7618	1	798	136	17.04	108	20	10	0
Pct 7618	VBM	7618	1	798	253	31.70	169	67	17	0
Pct 7619	Election Day	7619	1	1124	181	16.10	131	29	20	0
Pct 7619	VBM	7619	1	1124	336	29.89	237	72	28	0
Pct 7621	Election Day	7621	1	810	124	15.31	99	20	5	0
Pct 7621	VBM	7621	1	810	244	30.12	173	57	16	0
Pct 7622	Election Day	7622	1	847	104	12.28	70	20	12	0
Pct 7622	VBM	7622	1	847	170	20.07	121	29	21	0
Pct 7623	Election Day	7623	1	740	95	12.84	73	9	13	0
Pct 7623	VBM	7623	1	740	165	22.30	125	31	8	0
Pct 7624	Election Day	7624	1	880	113	12.84	86	13	15	0
Pct 7624	VBM	7624	1	880	165	18.75	122	31	13	0
Pct 7625	Election Day	7625	1	835	122	14.61	80	16	24	0
Pct 7625	VBM	7625	1	835	400	47.90	268	84	43	1
Pct 7626	Election Day	7626	1	892	131	14.69	87	30	15	0
Pct 7626	VBM	7626	1	892	299	33.52	189	88	24	0
Pct 7627	Election Day	7627	1	922	126	13.67	83	26	17	0
Pct 7627	VBM	7627	1	922	300	32.54	174	106	23	0
Pct 7628	Election Day	7628	1	862	161	18.68	124	27	10	0
Pct 7628	VBM	7628	1	862	221	25.64	164	37	23	0
Pct 7629	Election Day	7629	1	693	131	18.90	102	16	11	0
Pct 7629	VBM	7629	1	693	177	25.54	125	44	12	0
Pct 7631	Election Day	7631	1	781	144	18.44	101	32	11	0
Pct 7631	VBM	7631	1	781	275	35.21	192	62	18	0
Pct 7632	Election Day	7632	1	613	115	18.76	91	20	5	0
Pct 7632	VBM	7632	1	613	160	26.10	114	37	9	0
Pct 7633	Election Day	7633	1	634	93	14.67	66	23	4	0
Pct 7633	VBM	7633	1	634	255	40.22	178	55	22	0
Pct 7634	Election Day	7634	1	821	144	17.54	98	31	15	0
Pct 7634	VBM	7634	1	821	261	31.79	175	68	18	0
Pct 7635	Election Day	7635	1	729	92	12.62	58	24	9	0
Pct 7635	VBM	7635	1	729	246	33.74	180	51	18	1
Pct 7636	Election Day	7636	1	781	140	17.93	97	33	10	0
Pct 7636	VBM	7636	1	781	197	25.22	121	54	23	0
Pct 7637	Election Day	7637	1	929	128	13.78	84	35	9	0
Pct 7637	VBM	7637	1	929	320	34.45	202	97	20	0
Pct 7638	Election Day	7638	1	861	105	12.20	59	30	15	0
Pct 7638	VBM	7638	1	861	342	39.72	184	138	21	0
Pct 7639	Election Day	7639	1	780	125	16.03	80	29	16	0
Pct 7639	VBM	7639	1	780	244	31.28	147	79	17	0
Pct 7641	Election Day	7641	1	834	139	16.67	90	39	10	0
Pct 7641	VBM	7641	1	834	318	38.13	197	99	20	1
Pct 7642	Election Day	7642	1	832	113	13.58	59	28	26	0
Pct 7642	VBM	7642	1	832	398	47.84	216	93	89	0
Pct 7643	Election Day	7643	1	777	108	13.90	75	23	10	0
Pct 7643	VBM	7643	1	777	286	36.81	197	76	18	0
Pct 7644	Election Day	7644	1	837	151	18.04	106	35	10	0
Pct 7644	VBM	7644	1	837	208	24.85	129	72	15	0
Pct 7645	Election Day	7645	1	568	83	14.61	59	15	9	0
Pct 7645	VBM	7645	1	568	235	41.37	132	85	18	0
Pct 7646	Election Day	7646	1	1003	183	18.25	121	43	19	0
Pct 7646	VBM	7646	1	1003	321	32.00	216	87	26	0
Pct 7647	Election Day	7647	1	735	85	11.56	63	13	9	0
Pct 7647	VBM	7647	1	735	126	17.14	102	18	6	0
Pct 7648 MB	Election Day	7648	1	74	0	0.00	0	0	0	0
Pct 7648 MB	VBM	7648	1	74	35	47.30	19	13	3	0
Pct 7701	Election Day	7701	1	903	255	28.24	194	46	16	0
Pct 7701	VBM	7701	1	903	284	31.45	190	80	17	0
Pct 7702	Election Day	7702	1	683	144	21.08	85	46	13	0
Pct 7702	VBM	7702	1	683	292	42.75	176	101	16	0
Pct 7703 MB	Election Day	7703	1	137	1	0.73	0	1	0	0
Pct 7703 MB	VBM	7703	1	137	46	33.58	31	10	5	0
Pct 7704	Election Day	7704	1	897	221	24.64	140	74	7	0
Pct 7704	VBM	7704	1	897	346	38.57	177	143	27	0
Pct 7705	Election Day	7705	1	510	140	27.45	90	42	9	0
Pct 7705	VBM	7705	1	510	201	39.41	123	69	9	0
Pct 7706	Election Day	7706	1	774	208	26.87	124	79	6	0
Pct 7706	VBM	7706	1	774	318	41.09	211	92	17	0
Pct 7707	Election Day	7707	1	781	225	28.81	158	51	18	0
Pct 7707	VBM	7707	1	781	312	39.95	182	105	24	0
Pct 7708	Election Day	7708	1	821	180	21.92	135	38	7	0
Pct 7708	VBM	7708	1	821	341	41.53	209	110	21	0
Pct 7709	Election Day	7709	1	342	98	28.65	79	17	2	0
Pct 7709	VBM	7709	1	342	131	38.30	96	29	6	0
Pct 7711	Election Day	7711	1	725	170	23.45	132	25	12	0
Pct 7711	VBM	7711	1	725	257	35.45	172	67	17	0
Pct 7712	Election Day	7712	1	493	140	28.40	105	28	8	0
Pct 7712	VBM	7712	1	493	183	37.12	133	43	11	0
Pct 7801	Election Day	7801	1	899	247	27.47	196	37	14	0
Pct 7801	VBM	7801	1	899	346	38.49	238	98	13	0
Pct 7802	Election Day	7802	1	705	194	27.52	148	33	12	0
Pct 7802	VBM	7802	1	705	255	36.17	171	68	17	0
Pct 7803	Election Day	7803	1	763	187	24.51	138	38	11	0
Pct 7803	VBM	7803	1	763	344	45.09	219	98	22	0
Pct 7804	Election Day	7804	1	842	263	31.24	202	47	17	0
Pct 7804	VBM	7804	1	842	327	38.84	231	82	14	0
Pct 7805	Election Day	7805	1	785	193	24.59	163	21	10	0
Pct 7805	VBM	7805	1	785	297	37.83	213	71	10	0
Pct 7806	Election Day	7806	1	671	214	31.89	163	33	19	0
Pct 7806	VBM	7806	1	671	219	32.64	177	31	12	0
Pct 7807	Election Day	7807	1	668	246	36.83	198	36	12	0
Pct 7807	VBM	7807	1	668	190	28.44	153	28	9	0
Pct 7808	Election Day	7808	1	635	220	34.65	177	31	12	0
Pct 7808	VBM	7808	1	635	176	27.72	138	36	8	0
Pct 7809	Election Day	7809	1	863	252	29.20	200	32	22	0
Pct 7809	VBM	7809	1	863	244	28.27	170	51	26	0
Pct 7811	Election Day	7811	1	674	192	28.49	151	31	10	0
Pct 7811	VBM	7811	1	674	196	29.08	156	30	9	0
Pct 7812	Election Day	7812	1	804	223	27.74	163	42	19	0
Pct 7812	VBM	7812	1	804	256	31.84	197	41	14	0
Pct 7813	Election Day	7813	1	880	234	26.59	183	36	15	0
Pct 7813	VBM	7813	1	880	304	34.55	236	50	18	0
Pct 7814	Election Day	7814	1	792	186	23.48	147	21	16	0
Pct 7814	VBM	7814	1	792	195	24.62	144	36	9	1
Pct 7815	Election Day	7815	1	862	202	23.43	154	38	11	0
Pct 7815	VBM	7815	1	862	331	38.40	233	77	22	0
Pct 7816	Election Day	7816	1	825	208	25.21	150	43	16	0
Pct 7816	VBM	7816	1	825	330	40.00	230	87	13	0
Pct 7817	Election Day	7817	1	752	265	35.24	209	38	18	0
Pct 7817	VBM	7817	1	752	231	30.72	169	49	14	0
Pct 7818	Election Day	7818	1	797	223	27.98	170	42	12	0
Pct 7818	VBM	7818	1	797	276	34.63	208	55	16	0
Pct 7819	Election Day	7819	1	758	188	24.80	146	24	19	0
Pct 7819	VBM	7819	1	758	224	29.55	150	57	18	0
Pct 7821	Election Day	7821	1	895	244	27.26	187	41	15	0
Pct 7821	VBM	7821	1	895	365	40.78	243	90	31	0
Pct 7822	Election Day	7822	1	856	270	31.54	204	48	17	1
Pct 7822	VBM	7822	1	856	245	28.62	167	67	12	0
Pct 7823	Election Day	7823	1	804	255	31.72	196	37	23	0
Pct 7823	VBM	7823	1	804	272	33.83	177	69	23	0
Pct 7824	Election Day	7824	1	749	201	26.84	145	38	18	0
Pct 7824	VBM	7824	1	749	251	33.51	182	50	17	1
Pct 7825	Election Day	7825	1	524	164	31.30	137	19	7	1
Pct 7825	VBM	7825	1	524	150	28.63	105	29	13	0
Pct 7826	Election Day	7826	1	614	194	31.60	159	27	9	0
Pct 7826	VBM	7826	1	614	180	29.32	145	25	11	0
Pct 7827	Election Day	7827	1	839	247	29.44	218	15	14	0
Pct 7827	VBM	7827	1	839	203	24.20	160	28	14	0
Pct 7828	Election Day	7828	1	902	198	21.95	133	46	19	0
Pct 7828	VBM	7828	1	902	350	38.80	232	94	26	0
Pct 7829	Election Day	7829	1	811	218	26.88	151	52	15	0
Pct 7829	VBM	7829	1	811	346	42.66	229	93	25	0
Pct 7831	Election Day	7831	1	858	253	29.49	204	38	10	0
Pct 7831	VBM	7831	1	858	310	36.13	222	76	14	0
Pct 7832	Election Day	7832	1	746	188	25.20	144	31	13	0
Pct 7832	VBM	7832	1	746	285	38.20	203	57	25	0
Pct 7833	Election Day	7833	1	751	205	27.30	172	19	14	0
Pct 7833	VBM	7833	1	751	254	33.82	202	43	11	0
Pct 7834	Election Day	7834	1	826	262	31.72	198	32	30	0
Pct 7834	VBM	7834	1	826	217	26.27	178	29	10	0
Pct 7835	Election Day	7835	1	761	184	24.18	121	41	20	2
Pct 7835	VBM	7835	1	761	269	35.35	174	74	23	0
Pct 7836	Election Day	7836	1	892	232	26.01	165	56	11	0
Pct 7836	VBM	7836	1	892	353	39.57	233	99	19	1
Pct 7837	Election Day	7837	1	857	237	27.65	193	37	7	0
Pct 7837	VBM	7837	1	857	330	38.51	233	79	19	0
Pct 7838	Election Day	7838	1	879	242	27.53	181	48	14	0
Pct 7838	VBM	7838	1	879	349	39.70	238	94	18	0
Pct 7839	Election Day	7839	1	811	210	25.89	156	41	13	0
Pct 7839	VBM	7839	1	811	323	39.83	225	79	19	0
Pct 7841	Election Day	7841	1	870	274	31.49	215	40	19	0
Pct 7841	VBM	7841	1	870	289	33.22	231	45	15	0
Pct 7842	Election Day	7842	1	847	274	32.35	230	29	13	1
Pct 7842	VBM	7842	1	847	235	27.74	175	47	15	0
Pct 7843	Election Day	7843	1	751	220	29.29	178	28	15	0
Pct 7843	VBM	7843	1	751	212	28.23	149	47	15	0
Pct 7844	Election Day	7844	1	664	190	28.61	160	14	18	0
Pct 7844	VBM	7844	1	664	138	20.78	110	20	7	0
Pct 7845	Election Day	7845	1	820	211	25.73	164	33	14	0
Pct 7845	VBM	7845	1	820	319	38.90	243	52	25	0
Pct 7846	Election Day	7846	1	856	230	26.87	171	44	15	0
Pct 7846	VBM	7846	1	856	314	36.68	220	85	10	0
Pct 7847	Election Day	7847	1	840	230	27.38	175	40	15	0
Pct 7847	VBM	7847	1	840	292	34.76	219	64	13	0
Pct 7848	Election Day	7848	1	850	216	25.41	168	29	18	1
Pct 7848	VBM	7848	1	850	324	38.12	240	65	20	0
Pct 7849	Election Day	7849	1	880	256	29.09	196	43	20	0
Pct 7849	VBM	7849	1	880	287	32.61	209	62	16	0
Pct 7851	Election Day	7851	1	499	138	27.66	87	44	7	0
Pct 7851	VBM	7851	1	499	213	42.69	127	68	21	0
Pct 7852	Election Day	7852	1	607	148	24.38	85	52	11	0
Pct 7852	VBM	7852	1	607	250	41.19	169	64	18	0
Pct 7853	Election Day	7853	1	813	177	21.77	123	42	13	0
Pct 7853	VBM	7853	1	813	284	34.93	207	63	17	0
Pct 7854	Election Day	7854	1	848	221	26.06	186	27	8	0
Pct 7854	VBM	7854	1	848	281	33.14	204	60	17	0
Pct 7855	Election Day	7855	1	863	234	27.11	180	31	23	0
Pct 7855	VBM	7855	1	863	258	29.90	176	60	21	0
Pct 7856	Election Day	7856	1	775	227	29.29	183	31	14	0
Pct 7856	VBM	7856	1	775	239	30.84	171	53	15	0
Pct 7857	Election Day	7857	1	888	220	24.77	182	28	10	0
Pct 7857	VBM	7857	1	888	307	34.57	219	72	20	0
Pct 7858	Election Day	7858	1	693	228	32.90	181	23	25	0
Pct 7858	VBM	7858	1	693	176	25.40	136	33	7	0
Pct 7859	Election Day	7859	1	789	206	26.11	143	44	19	0
Pct 7859	VBM	7859	1	789	301	38.15	213	64	24	1
Pct 7861	Election Day	7861	1	823	229	27.83	179	36	15	0
Pct 7861	VBM	7861	1	823	298	36.21	203	70	23	0
Pct 7862	Election Day	7862	1	846	280	33.10	204	52	24	0
Pct 7862	VBM	7862	1	846	262	30.97	191	57	14	0
Pct 7863	Election Day	7863	1	841	293	34.84	236	44	14	0
Pct 7863	VBM	7863	1	841	233	27.71	175	51	10	0
Pct 7864	Election Day	7864	1	753	202	26.83	153	33	17	0
Pct 7864	VBM	7864	1	753	225	29.88	160	48	17	0
Pct 7865	Election Day	7865	1	776	206	26.55	161	37	8	0
Pct 7865	VBM	7865	1	776	274	35.31	211	47	17	0
Pct 7866	Election Day	7866	1	760	175	23.03	104	57	15	0
Pct 7866	VBM	7866	1	760	349	45.92	198	122	29	0
Pct 7867	Election Day	7867	1	849	236	27.80	182	42	12	0
Pct 7867	VBM	7867	1	849	305	35.92	220	67	17	0
Pct 7868	Election Day	7868	1	786	186	23.66	141	28	19	0
Pct 7868	VBM	7868	1	786	303	38.55	214	68	21	0
Pct 7869	Election Day	7869	1	801	223	27.84	159	46	16	0
Pct 7869	VBM	7869	1	801	316	39.45	222	73	21	0
Pct 7871	Election Day	7871	1	836	242	28.95	183	51	9	0
Pct 7871	VBM	7871	1	836	311	37.20	228	59	24	0
Pct 7872	Election Day	7872	1	852	284	33.33	212	46	27	0
Pct 7872	VBM	7872	1	852	301	35.33	211	76	14	0
Pct 7873	Election Day	7873	1	852	249	29.23	203	34	12	0
Pct 7873	VBM	7873	1	852	320	37.56	231	68	24	0
Pct 7874	Election Day	7874	1	438	99	22.60	69	22	8	0
Pct 7874	VBM	7874	1	438	145	33.11	104	33	8	1
Pct 7875	Election Day	7875	1	539	123	22.82	97	20	6	0
Pct 7875	VBM	7875	1	539	182	33.77	121	50	12	0
Pct 7901	Election Day	7901	1	949	194	20.44	152	30	13	0
Pct 7901	VBM	7901	1	949	237	24.97	184	41	13	1
Pct 7902	Election Day	7902	1	852	174	20.42	139	26	10	0
Pct 7902	VBM	7902	1	852	196	23.00	145	32	19	0
Pct 7903	Election Day	7903	1	807	162	20.07	133	14	17	0
Pct 7903	VBM	7903	1	807	204	25.28	154	29	21	0
Pct 7904	Election Day	7904	1	795	165	20.75	143	12	9	0
Pct 7904	VBM	7904	1	795	205	25.79	155	39	12	0
Pct 7905	Election Day	7905	1	779	208	26.70	172	20	16	0
Pct 7905	VBM	7905	1	779	208	26.70	154	42	11	0
Pct 7906	Election Day	7906	1	732	186	25.41	158	15	13	0
Pct 7906	VBM	7906	1	732	194	26.50	154	30	11	0
Pct 7907	Election Day	7907	1	871	234	26.87	199	22	13	0
Pct 7907	VBM	7907	1	871	229	26.29	180	35	12	0
Pct 7908	Election Day	7908	1	914	277	30.31	208	46	22	0
Pct 7908	VBM	7908	1	914	255	27.90	196	44	16	0
Pct 7909	Election Day	7909	1	700	195	27.86	172	11	12	0
Pct 7909	VBM	7909	1	700	180	25.71	150	22	9	0
Pct 7911	Election Day	7911	1	819	215	26.25	176	29	10	0
Pct 7911	VBM	7911	1	819	206	25.15	160	33	13	0
Pct 7912	Election Day	7912	1	850	229	26.94	193	16	20	0
Pct 7912	VBM	7912	1	850	226	26.59	187	32	12	0
Pct 7913	Election Day	7913	1	790	237	30.00	187	28	23	0
Pct 7913	VBM	7913	1	790	196	24.81	148	43	5	0
Pct 7914	Election Day	7914	1	809	233	28.80	193	23	17	0
Pct 7914	VBM	7914	1	809	232	28.68	183	29	16	1
Pct 7915	Election Day	7915	1	746	214	28.69	175	26	13	0
Pct 7915	VBM	7915	1	746	162	21.72	135	18	9	0
Pct 7916	Election Day	7916	1	822	244	29.68	200	27	15	0
Pct 7916	VBM	7916	1	822	221	26.89	189	24	10	0
Pct 7917	Election Day	7917	1	891	257	28.84	218	23	16	1
Pct 7917	VBM	7917	1	891	222	24.92	184	29	11	0
Pct 7918	Election Day	7918	1	735	234	31.84	201	20	13	0
Pct 7918	VBM	7918	1	735	165	22.45	131	23	12	0
Pct 7919	Election Day	7919	1	788	236	29.95	201	20	15	0
Pct 7919	VBM	7919	1	788	176	22.34	146	17	11	0
Pct 7921	Election Day	7921	1	803	175	21.79	143	19	13	0
Pct 7921	VBM	7921	1	803	177	22.04	139	32	6	0
Pct 7922	Election Day	7922	1	795	221	27.80	189	18	14	0
Pct 7922	VBM	7922	1	795	230	28.93	195	29	7	0
Pct 7923	Election Day	7923	1	767	252	32.86	205	21	26	0
Pct 7923	VBM	7923	1	767	198	25.81	142	41	17	0
Pct 7924	Election Day	7924	1	773	218	28.20	185	21	12	0
Pct 7924	VBM	7924	1	773	219	28.33	156	54	10	0
Pct 7925	Election Day	7925	1	504	148	29.37	126	16	6	0
Pct 7925	VBM	7925	1	504	143	28.37	114	21	8	0
Pct 7926	Election Day	7926	1	781	236	30.22	201	21	14	0
Pct 7926	VBM	7926	1	781	237	30.35	187	40	11	0
Pct 7927	Election Day	7927	1	699	233	33.33	190	28	16	0
Pct 7927	VBM	7927	1	699	214	30.62	177	34	5	0
Pct 7928	Election Day	7928	1	853	262	30.72	223	30	9	0
Pct 7928	VBM	7928	1	853	264	30.95	196	49	20	0
Pct 7929	Election Day	7929	1	809	235	29.05	186	37	12	0
Pct 7929	VBM	7929	1	809	301	37.21	230	54	17	0
Pct 7931	Election Day	7931	1	695	209	30.07	173	28	8	0
Pct 7931	VBM	7931	1	695	270	38.85	203	58	9	0
Pct 7932	Election Day	7932	1	509	143	28.09	115	21	7	0
Pct 7932	VBM	7932	1	509	179	35.17	134	36	9	0
Pct 7933 MB	Election Day	7933	1	9	0	0.00	0	0	0	0
Pct 7933 MB	VBM	7933	1	9	4	44.44	2	1	1	0
Pct 7934	Election Day	7934	1	784	220	28.06	192	17	10	1
Pct 7934	VBM	7934	1	784	268	34.18	225	31	13	0
Pct 7935	Election Day	7935	1	879	281	31.97	230	33	19	0
Pct 7935	VBM	7935	1	879	308	35.04	243	56	11	1
Pct 7936	Election Day	7936	1	800	272	34.00	218	35	18	1
Pct 7936	VBM	7936	1	800	262	32.75	210	38	14	0
Pct 7937	Election Day	7937	1	814	221	27.15	178	27	17	0
Pct 7937	VBM	7937	1	814	276	33.91	218	45	13	0
Pct 7938	Election Day	7938	1	705	200	28.37	173	19	9	0
Pct 7938	VBM	7938	1	705	186	26.38	145	33	9	0
Pct 7939	Election Day	7939	1	658	205	31.16	169	21	14	0
Pct 7939	VBM	7939	1	658	219	33.28	174	31	13	0
Pct 7941	Election Day	7941	1	731	199	27.22	160	24	14	0
Pct 7941	VBM	7941	1	731	241	32.97	180	49	10	0
Pct 7942	Election Day	7942	1	807	166	20.57	134	28	5	0
Pct 7942	VBM	7942	1	807	252	31.23	184	49	18	1
Pct 7943	Election Day	7943	1	802	210	26.18	154	42	14	0
Pct 7943	VBM	7943	1	802	270	33.67	177	68	23	0
Pct 7944	Election Day	7944	1	742	212	28.57	188	15	9	0
Pct 7944	VBM	7944	1	742	215	28.98	158	49	9	0
Pct 7945	Election Day	7945	1	798	106	13.28	82	12	12	0
Pct 7945	VBM	7945	1	798	252	31.58	197	48	8	0
Pct 7946	Election Day	7946	1	865	146	16.88	103	38	5	0
Pct 7946	VBM	7946	1	865	309	35.72	197	88	27	0
Pct 7947	Election Day	7947	1	823	126	15.31	80	37	10	0
Pct 7947	VBM	7947	1	823	258	31.35	149	81	27	0
Pct 7948	Election Day	7948	1	830	184	22.17	127	46	11	0
Pct 7948	VBM	7948	1	830	273	32.89	160	90	22	0
Pct 7949	Election Day	7949	1	502	80	15.94	53	21	6	0
Pct 7949	VBM	7949	1	502	186	37.05	127	55	6	0
Pct 7951	Election Day	7951	1	705	92	13.05	67	20	5	0
Pct 7951	VBM	7951	1	705	266	37.73	161	91	16	0
Pct 7952	Election Day	7952	1	692	114	16.47	73	34	7	0
Pct 7952	VBM	7952	1	692	240	34.68	157	73	9	0
Pct 7953	Election Day	7953	1	744	122	16.40	84	33	6	0
Pct 7953	VBM	7953	1	744	282	37.90	160	101	19	0
Pct 7955	Election Day	7955	1	774	138	17.83	90	40	8	0
Pct 7955	VBM	7955	1	774	264	34.11	152	91	23	0
Pct 7956	Election Day	7956	1	642	95	14.80	66	20	10	0
Pct 7956	VBM	7956	1	642	229	35.67	145	75	13	0
Pct 7957	Election Day	7957	1	572	102	17.83	77	18	7	0
Pct 7957	VBM	7957	1	572	178	31.12	122	46	11	0
Pct 7958 MB	Election Day	7958	1	253	5	1.98	3	0	2	0
Pct 7958 MB	VBM	7958	1	253	110	43.48	80	28	3	0
Pct 9001 MB	Election Day	9001	1	228	4	1.75	3	1	0	0
Pct 9001 MB	VBM	9001	1	228	98	42.98	76	17	3	0
Pct 9101	Election Day	9101	1	831	188	22.62	124	51	13	0
Pct 9101	VBM	9101	1	831	269	32.37	156	90	22	0
Pct 9102	Election Day	9102	1	849	203	23.91	141	45	17	0
Pct 9102	VBM	9102	1	849	253	29.80	157	78	20	0
Pct 9103	Election Day	9103	1	828	184	22.22	120	52	12	0
Pct 9103	VBM	9103	1	828	249	30.07	154	75	20	0
Pct 9104	Election Day	9104	1	840	163	19.40	117	31	15	0
Pct 9104	VBM	9104	1	840	267	31.79	175	75	19	0
Pct 9105	Election Day	9105	1	878	199	22.67	140	44	17	0
Pct 9105	VBM	9105	1	878	282	32.12	194	76	16	0
Pct 9106	Election Day	9106	1	829	231	27.86	170	45	16	0
Pct 9106	VBM	9106	1	829	250	30.16	152	79	18	0
Pct 9107	Election Day	9107	1	718	175	24.37	119	37	18	1
Pct 9107	VBM	9107	1	718	195	27.16	125	53	18	0
Pct 9108	Election Day	9108	1	693	178	25.69	129	36	12	0
Pct 9108	VBM	9108	1	693	180	25.97	115	51	16	0
Pct 9109	Election Day	9109	1	751	214	28.50	149	56	9	0
Pct 9109	VBM	9109	1	751	211	28.10	141	54	17	0
Pct 9111	Election Day	9111	1	682	135	19.79	97	29	9	0
Pct 9111	VBM	9111	1	682	175	25.66	131	30	16	0
Pct 9112	Election Day	9112	1	850	223	26.24	158	53	12	0
Pct 9112	VBM	9112	1	850	244	28.71	172	55	16	0
Pct 9113	Election Day	9113	1	923	242	26.22	174	45	25	0
Pct 9113	VBM	9113	1	923	284	30.77	196	75	14	0
Pct 9114	Election Day	9114	1	777	167	21.49	123	34	10	0
Pct 9114	VBM	9114	1	777	225	28.96	151	59	17	0
Pct 9115	Election Day	9115	1	825	185	22.42	144	34	8	0
Pct 9115	VBM	9115	1	825	222	26.91	161	48	14	0
Pct 9116	Election Day	9116	1	850	211	24.82	154	36	22	0
Pct 9116	VBM	9116	1	850	207	24.35	142	57	11	0
Pct 9117	Election Day	9117	1	685	185	27.01	117	54	13	1
Pct 9117	VBM	9117	1	685	268	39.12	183	65	20	0
Pct 9118	Election Day	9118	1	830	193	23.25	110	63	20	0
Pct 9118	VBM	9118	1	830	229	27.59	137	75	21	0
Pct 9119	Election Day	9119	1	781	151	19.33	98	43	12	0
Pct 9119	VBM	9119	1	781	277	35.47	164	98	16	0
Pct 9121	Election Day	9121	1	800	172	21.50	111	44	17	0
Pct 9121	VBM	9121	1	800	236	29.50	156	69	12	0
Pct 9122	Election Day	9122	1	814	134	16.46	103	25	6	0
Pct 9122	VBM	9122	1	814	261	32.06	146	93	24	0
Pct 9123	Election Day	9123	1	758	162	21.37	115	40	7	0
Pct 9123	VBM	9123	1	758	208	27.44	132	64	16	0
Pct 9124	Election Day	9124	1	807	158	19.58	104	41	15	0
Pct 9124	VBM	9124	1	807	232	28.75	134	82	15	0
Pct 9125	Election Day	9125	1	784	142	18.11	108	19	16	0
Pct 9125	VBM	9125	1	784	259	33.04	159	75	23	0
Pct 9126	Election Day	9126	1	838	168	20.05	118	40	10	0
Pct 9126	VBM	9126	1	838	296	35.32	171	103	24	0
Pct 9127	Election Day	9127	1	882	230	26.08	152	61	15	0
Pct 9127	VBM	9127	1	882	281	31.86	190	75	16	0
Pct 9128	Election Day	9128	1	747	181	24.23	121	39	20	1
Pct 9128	VBM	9128	1	747	250	33.47	153	82	14	0
Pct 9129	Election Day	9129	1	647	175	27.05	124	34	17	0
Pct 9129	VBM	9129	1	647	181	27.98	123	51	9	0
Pct 9131	Election Day	9131	1	663	146	22.02	105	36	6	0
Pct 9131	VBM	9131	1	663	203	30.62	127	58	19	0
Pct 9132	Election Day	9132	1	793	176	22.19	131	30	15	0
Pct 9132	VBM	9132	1	793	179	22.57	127	34	20	0
Pct 9133	Election Day	9133	1	929	194	20.88	149	35	10	0
Pct 9133	VBM	9133	1	929	316	34.02	213	78	26	1
Pct 9134	Election Day	9134	1	720	165	22.92	113	35	19	0
Pct 9134	VBM	9134	1	720	221	30.69	134	68	19	0
Pct 9135	Election Day	9135	1	739	153	20.70	93	52	8	0
Pct 9135	VBM	9135	1	739	248	33.56	157	81	14	0
Pct 9136	Election Day	9136	1	794	181	22.80	127	40	14	0
Pct 9136	VBM	9136	1	794	239	30.10	152	72	17	0
Pct 9137	Election Day	9137	1	846	181	21.39	119	44	18	0
Pct 9137	VBM	9137	1	846	273	32.27	169	81	21	1
Pct 9138	Election Day	9138	1	794	136	17.13	95	32	9	0
Pct 9138	VBM	9138	1	794	272	34.26	173	85	13	0
Pct 9139	Election Day	9139	1	895	182	20.34	114	62	6	0
Pct 9139	VBM	9139	1	895	328	36.65	204	106	18	0
Pct 9141	Election Day	9141	1	848	192	22.64	120	58	14	0
Pct 9141	VBM	9141	1	848	280	33.02	174	83	22	0
Pct 9142	Election Day	9142	1	837	185	22.10	135	42	11	0
Pct 9142	VBM	9142	1	837	255	30.47	178	65	14	0
Pct 9143	Election Day	9143	1	835	192	22.99	136	46	10	0
Pct 9143	VBM	9143	1	835	244	29.22	147	71	28	0
Pct 9144	Election Day	9144	1	871	232	26.64	167	57	9	0
Pct 9144	VBM	9144	1	871	263	30.20	173	67	25	0
Pct 9145	Election Day	9145	1	784	196	25.00	151	33	13	0
Pct 9145	VBM	9145	1	784	245	31.25	165	61	19	0
Pct 9146	Election Day	9146	1	819	203	24.79	160	33	11	0
Pct 9146	VBM	9146	1	819	226	27.59	156	55	14	0
Pct 9147	Election Day	9147	1	882	233	26.42	158	57	18	0
Pct 9147	VBM	9147	1	882	253	28.68	166	61	32	0
Pct 9148	Election Day	9148	1	869	207	23.82	152	34	22	0
Pct 9148	VBM	9148	1	869	224	25.78	167	47	12	0
Pct 9149	Election Day	9149	1	862	206	23.90	151	43	12	0
Pct 9149	VBM	9149	1	862	244	28.31	172	56	15	0
Pct 9151	Election Day	9151	1	711	160	22.50	114	36	10	0
Pct 9151	VBM	9151	1	711	244	34.32	164	61	18	0
Pct 9152	Election Day	9152	1	660	87	13.18	70	7	11	0
Pct 9152	VBM	9152	1	660	141	21.36	91	40	10	0
Pct 9201	Election Day	9201	1	792	190	23.99	141	27	22	0
Pct 9201	VBM	9201	1	792	189	23.86	144	36	10	0
Pct 9202	Election Day	9202	1	794	185	23.30	125	48	13	0
Pct 9202	VBM	9202	1	794	157	19.77	108	41	12	0
Pct 9203	Election Day	9203	1	850	174	20.47	102	49	22	0
Pct 9203	VBM	9203	1	850	254	29.88	126	103	22	0
Pct 9204	Election Day	9204	1	739	178	24.09	112	38	27	0
Pct 9204	VBM	9204	1	739	213	28.82	118	75	17	0
Pct 9205	Election Day	9205	1	633	109	17.22	66	33	8	2
Pct 9205	VBM	9205	1	633	205	32.39	135	51	17	0
Pct 9206	Election Day	9206	1	831	164	19.74	90	59	15	0
Pct 9206	VBM	9206	1	831	298	35.86	152	112	35	0
